,news_headline,news_article,news_category
1464,What did Rajinikanth write in letter announcing decision to not enter politics?,"Announcing his decision to not enter politics, Rajinikanth wrote a letter stating, ""My hospitalisation was like a warning from God. My campaign will impact health amid the pandemic."" ""Now this coronavirus has changed form...If something happens to my health since I take immunosuppressants, then people who have...joined me will have to face several difficulties mentally and financially,"" he stated.",politics
1465,Kerala Assembly passes resolution against Centre's 3 farm laws,Kerala Assembly on Thursday passed a resolution against the three central farm laws with the support of both LDF and UDF legislators. Chief Minister Pinarayi Vijayan had moved the resolution in the Assembly against the laws in a special session convened to discuss the farmers' issue. Farmers have been protesting against these laws in Delhi for over a month now.,politics
1466,"No meaningful outcome of talks with China, status quo remains: Rajnath","Union Defence Minister Rajnath Singh on Wednesday said that no ""meaningful solution"" has come out of diplomatic and military level talks with China to resolve the standoff on the Line of Actual Control (LAC) in eastern Ladakh and there is ""status quo"". He added that if the status quo continues, there cannot be a reduction in the deployment of troops.",politics
1467,"All Kerala MLAs, including lone BJP MLA, approve anti-farm laws' resolution","The Kerala Assembly on Thursday passed a unanimous resolution demanding the repeal of all the three agricultural laws enacted by the Centre. The resolution was passed by voice vote with all 140 MLAs supporting it, including the lone BJP member in the House, O Rajagopal. ""I supported the substance of the resolution in accordance with the democratic spirit,"" Rajagopal said.",politics
1468,Farmer unions accept govt proposal for next round of talks on Dec 30,"The Farmer unions on Tuesday wrote a letter to the Ministry of Agriculture and Farmers' Welfare accepting Centre's proposal to hold next round of talks on December 30. In the letter, the unions reiterated its four-point agenda, including modalities to repeal farm laws and a mechanism to bring a law for providing a legal guarantee on Minimum Support Price (MSP).",politics
1469,I don't approve of conversion for marriage: Rajnath on anti-conversion law,"Speaking on the misuse of anti-conversion law, Defence Minister Rajnath Singh on Wednesday said, ""The practice of mass conversions should stop."" He said, ""I personally don't approve of conversion for marriage."" He added, ""In many cases, it has been seen that religious conversion is being done forcefully. There is a huge difference between natural marriage and forceful conversion for marriage.""",politics
1470,Slightly disappointing: Haasan on Rajinikanth's decision to not join politics,"Actor-turned-politician Kamal Haasan said that although Rajinikanth's decision to not take the political plunge was ""slightly disappointing"", the 70-year-old's health is very important to him. ""I am feeling the same way that his (Rajinikanth's) fans are feeling,"" said Haasan. He said he would have to talk to Rajinikanth to understand why he dropped his plans to join politics. ",politics
1471,"NCP's Eknath Khadse skips ED visit, cites coronavirus symptoms","Senior NCP leader Eknath Khadse, who was summoned by the Enforcement Directorate over the Bhosari land deal case, on Wednesday stated that he could not appear before it as he had coronavirus symptoms. Stating that he would visit the ED office after the 14-day quarantine period, he added, ""I have nothing to fear or hide regarding the land deal.""",politics
1472,PM of another country shouldn't discuss India's affairs: Rajnath on Trudeau,"When asked about Canadian PM Justin Trudeau's comments on the farmers' agitation, Defence Minister Rajnath Singh said, ""First, I would like to say that the PM of another country should stop talking about India's internal affairs."" Singh added, ""India doesn't require any outside interference... It's our internal matter. No country has the right to comment on our internal affairs.""",politics
1473,"5 TMC MPs write to President Kovind, seek removal of WB Governor","Five TMC MPs have sent a memorandum to President Ram Nath Kovind demanding the immediate removal of West Bengal Governor Jagdeep Dhankhar. They said the Governor has ""failed to preserve, protect and defend the Constitution and repeatedly breached law declared by the Supreme Court."" They added, ""He...refuses to sign a number of bills passed by the West Bengal Legislative Assembly.""",politics
1474,LS Speaker seeks probe into K'taka Legislative Council Dy Chairman's death,"Lok Sabha Speaker Om Birla has sought a high-level probe through an independent agency into the death of Karnataka Legislative Council's Deputy Chairman SL Dharmegowda. Birla said the recent incident involving Dharmegowda, where he was forcefully removed from the chair in the House was a ""harsh blow to the dignity of democracy"". Dharmegowda's body was found on railway tracks yesterday.",politics
1475,We can't force Rajinikanth: Brother as he backs out from launching party,"After Rajinikanth on Tuesday announced that he will not start a political party, citing his health issues, his elder brother R Sathyanarayana Rao supported the actor's decision. ""We too believed that (he would launch the party). He has cited health reasons. So, we can't force him. It's his wish. Whatever decision he has taken, that's definitely right,"" Rao said.",politics
1476,Ex-India spinner L Sivaramakrishnan joins BJP ahead of TN assembly polls,"Former India leg-spinner Laxman Sivaramakrishnan joined BJP in Chennai on Wednesday. ""I know I couldn't do justice to my talent and expectations of my fans as a cricketer. I will fulfill that commitment in politics,"" Sivaramakrishnan said. He made his India debut at 17 years and 118 days and was a member of the 1985 World Championship of Cricket-winning team.",politics
1477,Agriculture can't be run by sitting in Delhi: Sharad Pawar to Centre,"NCP chief Sharad Pawar on Tuesday said, ""Agriculture cannot be run by sitting in Delhi as it involves hard-working farmers in villages and a bigger responsibility for this subject lies with state governments."" He added, ""In politics and democracy, dialogue should take place. How can a government say...that it will not listen or it will not change its line?""",politics
