,news_headline,news_article,news_category
1457,"Biden admin plans position focused on antitrust, competition policy: Report","The incoming administration of US President-elect Joe Biden is considering creating a White House position focused on competition policy and issues relating to antitrust, reported Reuters. Currently, the US Justice Department and Federal Trade Commission share the work of antitrust enforcement and have been investigating Big Tech platforms such as Alphabet’s Google, Facebook, Amazon and Apple. ",world
1458,Facebook has no plan to reinstate Trump's account across apps: Instagram Head,"Instagram Head Adam Mosseri, speaking at The Verge's weekly show, said Facebook has no plans to reinstate outgoing US President Donald Trump's accounts on its platforms. Trump's Facebook and Instagram accounts were banned ""indefinitely"" following the US Capitol violence on January 6. Mosseri added that their focus is on avoiding the use of their platforms for violence at the inauguration.",world
1459,Biden govt will elevate defence partnership with India: Austin,"US President-elect Joe Biden's nominee for Defence Secretary Lloyd Austin has said the Biden administration will continue to elevate the US' defence partnership with India. ""I would further operationalise India's 'Major Defence Partner' status and continue to build upon existing strong defence cooperation to ensure the US & Indian militaries can collaborate to address shared interests,"" he added.",world
1460,Pray for the new administration: Trump in his farewell address,"In his farewell address to the nation on Tuesday, US President Donald Trump urged the Americans to ""pray"" for the new administration in ""keeping America safe and prosperous"". ""We extend our best wishes, and we also want them to have luck - a very important word,"" he added. Earlier, Trump had said that he would skip President-elect Joe Biden's inauguration.",world
1461,12 US Guard troops removed from inauguration duty after probe,"Pentagon on Tuesday said that 12 US National Guard members were removed from protecting the presidential inauguration of Joe Biden after vetting by the FBI. Of the 12, two guards were reportedly found to have ties with right-wing militia groups or posted extremist views online. The other 10 Guard members were removed for questionable behaviour found in the vetting process.",world
1462,Ball in US' court: Iran President Rouhani on nuclear dispute,"Iran President Hassan Rouhani urged US President-elect Joe Biden to rejoin the nuclear deal, saying that ""the ball is in the US court now"". ""If Washington returns to Iran's 2015 nuclear deal, we'll also fully respect our commitments under the pact,"" he added. Rouhani further said, ""Trump's political career is over...and his 'maximum pressure' policy on Iran has completely failed.""",world
1463,Jailed Navalny releases investigation into Putin's '$1.36 bn palace',"Jailed Russian opposition leader Alexey Navalny and his team have released a video investigation alleging that President Vladimir Putin owns a 100 billion-rubles ($1.36 billion) Black Sea palace. The video claims the palace contains a casino, theatre, ornate interiors and an underground ice rink. Russian government spokesman Dmitry Peskov said the palace allegations were old and untrue.",world
1464,Afghan peace talks moving at snail's pace due to Taliban: Govt,"Speaking about the Afghan peace talks, a government spokesperson said that they are progressing ""at a snail's pace"". ""The Taliban have no clear vision. We see no changes in them,"" he added. The government blamed the Taliban for a surge in violence and a spate of killings of officials, judges, journalists and activists in Afghanistan.",world
1465,US accuses China of genocide against Uighur Muslims in Xinjiang,"US Secretary of State Mike Pompeo has accused China of committing ""genocide and crimes against humanity"" against Uighur Muslims and other minority groups in Xinjiang province. ""We are witnessing the systematic attempt to destroy Uighurs by the Chinese party-state,"" he added. The US has determined that this has been going on since at least March 2017, he further said.",world
1466,Egypt and Qatar agree to resume diplomatic ties after over 3 yrs,"Egypt and Qatar have agreed to resume diplomatic relations after over three years, the Egyptian Foreign Ministry said on Wednesday. This comes after Egypt reopened its airspace to Qatar earlier this month. In 2017, Egypt, along with Saudi Arabia, the UAE and Bahrain had imposed an embargo on Qatar after accusing the gulf country of supporting terrorism.",world
1467,Tyrant's era has come to an end: Iran Prez on Trump's departure,"Commenting on US President Donald Trump's departure from the White House, Iranian President Hassan Rouhani said that ""a tyrant's era came to an end"". Trump's four years ""bore no fruit other than injustice and corruption and causing problems for his own people and the world"", Rouhani added. During his presidency, Trump withdrew US from Iran's nuclear deal and reimposed sanctions.",world
1468,Cong forms 'grand alliance' with 5 parties in Assam ahead of Assembly polls,"Congress and five other parties on Tuesday officially announced their 'grand alliance' for the upcoming Assembly elections in Assam. The CPI, CPI(M), CPI(ML), AIUDF and Anchalik Gana Morcha (AGM) are the five partners with Congress for the polls. Assam Congress President Ripun Bora said, ""We will fight together to oust BJP. We'll keep our doors open for other regional parties.""",politics
1469,PM Modi announces ₹2 lakh for families of those who died in Jalpaiguri accident,"PM Narendra Modi on Wednesday extended his prayers to the families of those who died in a road accident in West Bengal's Jalpaiguri. He also announced an ex-gratia of ₹2 lakh each to next of kin of those who lost their lives and ₹50,000 each for those who got injured. The Prime Minister's Office tweeted, ""May the injured recover soon.""",politics
1470,Tharoor trolls Team Aus with word of the day 'epicaricacy' after Gabba loss,"MP Shashi Tharoor on Tuesday trolled Team Australia with 'word of the day' tweet after India ended their 32-year unbeaten streak at Brisbane's Gabba to win the series 2-1. Tharoor shared the word 'epicaricacy', which means deriving pleasure from the misfortune of another. He also shared comments of former Australian cricketers who predicted trouble for India in the test series.",politics
